sale_id,vehicle_id,dealer_id,customer_id,sale_date,model,region,price,quantity
SAL-00036,BMW-00125,DLR-0066,CUS-944606,2026-02-28,X1,North,5645307.78,1
SAL-00037,BMW-00224,DLR-0073,CUS-666359,2025-03-12,X5,South,10633055.23,1
SAL-00038,BMW-00169,DLR-0113,CUS-212663,2025-12-12,X7,North,13903723.28,1
SAL-00039,BMW-00054,DLR-0001,CUS-817100,2026-05-11,X5,East,11784499.92,1
SAL-00040,BMW-00124,DLR-0101,CUS-834626,2025-11-03,X3,East,7631343.59,2
SAL-00041,BMW-00246,DLR-0042,CUS-901092,2025-01-10,iX,South,12596122.41,1
SAL-00042,BMW-00079,DLR-0115,CUS-138176,2026-01-12,iX,West,13480227.63,1
SAL-00043,BMW-00240,DLR-0043,CUS-398414,2025-02-02,X7,South,14611542.65,1
SAL-00044,BMW-00156,DLR-0083,CUS-120389,2026-01-24,X1,East,5309985.76,1
SAL-00045,BMW-00150,DLR-0008,CUS-347117,2026-02-22,X1,South,5581137.31,1
SAL-00046,BMW-00139,DLR-0053,CUS-387023,2025-01-06,i4,North,7416359.7,1
SAL-00047,BMW-00191,DLR-0098,CUS-608797,2026-01-09,i4,South,7263636.51,1
SAL-00048,BMW-00027,DLR-0011,CUS-205941,2026-06-05,X7,West,13199963.39,2
SAL-00049,BMW-00114,DLR-0005,CUS-891527,2025-02-28,X3,South,7247938.47,1
SAL-00050,BMW-00203,DLR-0066,CUS-891738,2025-04-09,X5,North,10504384.89,2
SAL-00051,BMW-00077,DLR-0083,CUS-731045,2026-08-14,X3,East,7586189.76,2
SAL-00052,BMW-00136,DLR-0075,CUS-568865,2025-03-29,X3,West,6586870.99,2
SAL-00053,BMW-00244,DLR-0051,CUS-296891,2026-08-30,X1,North,5359244.6,1
SAL-00054,BMW-00197,DLR-0105,CUS-681885,2025-04-27,X5,East,10926064.66,1
SAL-00055,BMW-00042,DLR-0086,CUS-335576,2025-12-08,X3,South,6701324.56,1
SAL-00056,BMW-00212,DLR-0113,CUS-469555,2026-05-19,X7,North,14877506.78,2
SAL-00057,BMW-00061,DLR-0116,CUS-698154,2025-03-31,i7,West,19871101.85,1
SAL-00058,BMW-00066,DLR-0042,CUS-651058,2025-10-13,X3,South,7189449.51,1
SAL-00059,BMW-00124,DLR-0104,CUS-531562,2025-02-25,X3,East,7506780.06,1
SAL-00060,BMW-00053,DLR-0003,CUS-409130,2026-04-26,X3,East,7027501.7,2
SAL-00061,BMW-00066,DLR-0008,CUS-867274,2026-07-02,X3,South,6888776.06,1
SAL-00062,BMW-00202,DLR-0052,CUS-840759,2026-04-03,iX,South,12763730.21,1
SAL-00063,BMW-00032,DLR-0120,CUS-561827,2026-03-28,X7,North,14503577.68,2
SAL-00064,BMW-00159,DLR-0114,CUS-820231,2026-07-16,iX,East,12454759.44,1
SAL-00065,BMW-00139,DLR-0025,CUS-734824,2026-01-16,i4,North,7277157.15,1
SAL-00066,BMW-00086,DLR-0023,CUS-158846,2025-10-25,X1,East,5393701.77,1
SAL-00067,BMW-00060,DLR-0050,CUS-655024,2025-08-11,i4,East,7270026.37,1
SAL-00068,BMW-00216,DLR-0049,CUS-111707,2026-02-12,X3,West,7663151.13,2
SAL-00069,BMW-00134,DLR-0110,CUS-962895,2026-07-24,X3,West,7259216.3,1
SAL-00070,BMW-00166,DLR-0117,CUS-562723,2025-09-19,X1,South,5570656.66,1
SAL-00071,BMW-00132,DLR-0044,,2025-11-23,X5,West,10972893.63,1
SAL-00072,BMW-00071,DLR-0094,CUS-190494,2025-02-06,iX,South,12284817.85,1
SAL-00073,BMW-00188,DLR-0029,CUS-512678,2026-04-29,i7,South,20873740.73,1
SAL-00074,BMW-00061,DLR-0103,CUS-967152,2026-03-26,i7,West,19378107.47,1
SAL-00075,BMW-00212,DLR-0119,CUS-666429,2025-09-20,X7,North,14321905.98,1
SAL-00076,BMW-00116,DLR-0044,CUS-707803,2025-01-17,X5,West,10385940.32,1
SAL-00077,BMW-00137,DLR-0035,CUS-594138,2025-09-08,i4,North,6879286.71,1
SAL-00078,BMW-00228,DLR-0026,CUS-156360,2025-06-10,X7,South,14213266.28,2
SAL-00079,BMW-00174,DLR-0078,CUS-579119,2025-03-09,X1,North,4937553.28,1
SAL-00080,BMW-00099,DLR-0032,CUS-905350,2026-02-18,i7,West,19432880.69,1
SAL-00081,BMW-00003,DLR-0091,CUS-468281,2026-05-04,X3,North,6918177.94,1
SAL-00082,BMW-00204,DLR-0118,CUS-128843,2025-05-29,X1,West,5350707.79,1
SAL-00083,BMW-00059,DLR-0099,CUS-685855,2025-01-28,i7,South,21936465.82,1
SAL-00084,BMW-00126,DLR-0070,CUS-319595,2026-04-14,X5,North,11445647.69,1
SAL-00085,BMW-00135,DLR-0114,CUS-348543,2026-04-30,i7,East,20292503.42,1
SAL-00086,BMW-00104,DLR-0031,CUS-173867,2026-01-18,i4,South,7663207.49,1
SAL-00087,BMW-00006,DLR-0057,CUS-716741,2025-01-18,iX,West,12795592.74,2
SAL-00088,BMW-00089,DLR-0007,CUS-869145,2026-06-18,iX,South,12450475.23,2
SAL-00089,BMW-00037,DLR-0118,CUS-338433,2025-04-30,X3,West,6990852.77,1
SAL-00090,BMW-00232,DLR-0102,CUS-285764,2025-05-24,X7,West,14528816.38,2
SAL-00091,BMW-00221,DLR-0061,CUS-770667,2025-09-06,i7,North,22068069.6,2
SAL-00092,BMW-00083,DLR-0058,CUS-139619,2025-11-16,X3,East,7001141.73,1
SAL-00093,BMW-00035,DLR-0028,CUS-224766,2025-02-07,X1,East,5062216.19,2
SAL-00094,BMW-00143,DLR-0103,CUS-996386,2026-04-14,X3,West,6971965.21,1
SAL-00095,BMW-00082,DLR-0021,CUS-831802,2025-07-28,X1,West,5405345.17,1
SAL-00096,BMW-00144,DLR-0103,CUS-345240,2025-06-02,X1,West,5567559.46,1
SAL-00097,BMW-00008,DLR-0090,CUS-678040,2025-07-23,iX,East,12202319.48,2
SAL-00098,BMW-00038,DLR-0071,CUS-205775,2025-07-08,X5,South,10191418.81,2
SAL-00099,BMW-00127,DLR-0022,CUS-286086,2025-01-16,X5,South,11648398.64,2
SAL-00100,BMW-00176,DLR-0041,CUS-506860,2025-02-03,X1,East,4972418.85,1
SAL-00101,BMW-00149,DLR-0097,CUS-444793,2025-10-30,iX,North,12303220.17,1
SAL-00102,BMW-00223,DLR-0093,CUS-538531,2025-03-25,X3,South,6911163.71,2
SAL-00103,BMW-00156,DLR-0003,CUS-909586,2025-06-16,X1,East,5346614.94,1
SAL-00104,BMW-00025,DLR-0107,CUS-168110,2025-10-14,iX,West,12952845.81,1
SAL-00105,BMW-00228,DLR-0012,CUS-333859,2025-08-06,X7,South,14588208.4,1
SAL-00106,BMW-00225,DLR-0078,CUS-648512,2026-05-19,i4,North,7663244.1,1
SAL-00107,BMW-00050,DLR-0081,CUS-750963,2025-03-24,X1,West,5502601.07,1
SAL-00108,BMW-00145,DLR-0019,CUS-367137,2026-08-23,X7,East,14148835.47,2
SAL-00109,BMW-00008,DLR-0064,CUS-910123,2025-06-20,iX,East,12989701.07,1
SAL-00110,BMW-00016,DLR-0114,CUS-852563,2025-04-17,i7,East,20107369.23,1
SAL-00111,BMW-00246,DLR-0043,CUS-597144,2026-08-14,iX,South,12452786.89,1
SAL-00112,BMW-00080,DLR-0098,CUS-514847,2026-06-07,i4,South,7382206.14,1
SAL-00113,BMW-00227,DLR-0055,CUS-724489,2026-07-13,X3,East,7280627.6,1
SAL-00114,BMW-00005,DLR-0054,CUS-404244,2026-03-03,i4,South,7822750.99,1
SAL-00115,BMW-00072,DLR-0084,CUS-538544,2026-08-22,X3,West,7434543.32,1
SAL-00116,BMW-00144,DLR-0032,CUS-646195,2025-03-21,X1,West,5523132.94,1
SAL-00117,BMW-00022,DLR-0090,CUS-661395,2025-08-21,i4,East,7114667.1,1
SAL-00118,BMW-00250,DLR-0088,CUS-328100,2025-02-08,i7,North,19582730.0,1
SAL-00119,BMW-00204,DLR-0115,CUS-538638,2025-09-08,X1,West,5612505.03,1
SAL-00120,BMW-00124,DLR-0104,CUS-668115,2026-07-05,X3,East,6745447.67,1
SAL-00121,BMW-00181,DLR-0082,CUS-287953,2025-10-07,iX,West,12138443.43,1
SAL-00122,BMW-00217,DLR-0010,CUS-530759,2025-05-04,X1,North,5305526.33,2
SAL-00123,BMW-00066,DLR-0038,CUS-752391,2025-01-10,X3,South,7278177.66,1
SAL-00124,BMW-00122,DLR-0055,CUS-895823,2026-06-23,X3,East,7500066.94,1
SAL-00125,BMW-00092,DLR-0049,CUS-879439,2025-03-10,iX,West,11851579.33,1
SAL-00126,BMW-00118,DLR-0088,CUS-623840,2026-01-16,i4,North,7507095.73,2
SAL-00127,BMW-00158,DLR-0097,CUS-470523,2025-11-24,X5,North,10327066.08,2
SAL-00128,BMW-00221,DLR-0097,CUS-137793,2026-01-08,i7,North,21006858.63,1
SAL-00129,BMW-00065,DLR-0107,CUS-961250,2025-09-08,X7,West,14170236.12,1
SAL-00130,BMW-00026,DLR-0053,CUS-183042,2026-04-14,X3,North,6747859.28,1
SAL-00131,BMW-00096,DLR-0062,CUS-199247,2026-01-13,X3,West,6958857.4,1
SAL-00132,BMW-00244,DLR-0030,CUS-556910,2025-12-20,X1,North,5036896.79,1
SAL-00133,BMW-00206,DLR-0016,CUS-482937,2025-06-06,X3,East,7446552.89,1
SAL-00134,BMW-00111,DLR-0117,CUS-413444,2025-02-24,i4,South,7807897.99,1
SAL-00135,BMW-00236,DLR-0073,CUS-509099,2025-04-01,X3,South,7593726.47,2
SAL-00136,BMW-00153,DLR-0005,CUS-585116,2026-08-02,X7,South,15275079.12,1
SAL-00137,BMW-00108,DLR-0063,CUS-126853,2025-05-12,X3,West,7236734.72,1
SAL-00138,BMW-00074,DLR-0003,CUS-570006,2025-09-09,X1,East,5014847.73,1
SAL-00139,BMW-00185,DLR-0098,CUS-998769,2026-05-23,X7,South,14544214.17,1
SAL-00140,BMW-00178,DLR-0109,,2025-07-25,X1,North,5106487.86,1
SAL-00141,BMW-00113,DLR-0022,CUS-488901,2025-10-17,X3,South,6885524.4,1
SAL-00142,BMW-00141,DLR-0004,CUS-307447,2025-12-16,iX,North,12141172.43,1
SAL-00143,BMW-00169,DLR-0111,CUS-940198,2025-11-10,X7,North,14439456.69,1
SAL-00144,BMW-00154,DLR-0049,CUS-385297,2025-04-05,X5,West,11218189.63,1
SAL-00145,BMW-00014,DLR-0015,CUS-832208,2025-07-01,X3,West,6856893.44,1
SAL-00146,BMW-00195,DLR-0021,CUS-298727,2026-07-22,X5,West,11159258.11,2
SAL-00147,BMW-00181,DLR-0103,CUS-487024,2025-10-31,iX,West,12207108.51,1
SAL-00148,BMW-00055,DLR-0031,CUS-311076,2025-06-17,X3,South,7015448.74,1
SAL-00149,BMW-00205,DLR-0023,CUS-524381,2025-01-11,X3,East,7231695.91,2
SAL-00150,BMW-00177,DLR-0067,CUS-233956,2026-04-07,X5,South,10152469.39,1
SAL-00151,BMW-00197,DLR-0074,CUS-876140,2025-04-22,X5,East,10379910.97,1
SAL-00152,BMW-00076,DLR-0010,CUS-816437,2025-07-19,X3,North,6795938.4,1
SAL-00153,BMW-00160,DLR-0091,CUS-732618,2025-11-16,X1,North,5322525.45,1
SAL-00154,BMW-00039,DLR-0102,CUS-866296,2026-07-08,iX,West,13597698.25,1
SAL-00155,BMW-00039,DLR-0062,CUS-970427,2025-11-26,iX,West,13661046.82,1
SAL-00156,BMW-00182,DLR-0102,CUS-137863,2026-06-15,X5,West,11189851.37,1
SAL-00157,BMW-00133,DLR-0091,CUS-685427,2025-08-29,X3,North,7093757.34,1
SAL-00158,BMW-00238,DLR-0022,CUS-345453,2025-07-17,X1,South,5496587.99,1
SAL-00159,BMW-00037,DLR-0013,CUS-918484,2025-06-12,X3,West,7497920.79,2
SAL-00160,BMW-00166,DLR-0071,CUS-243188,2025-05-29,X1,South,5395445.2,2
SAL-00161,BMW-00240,DLR-0100,CUS-846151,2026-01-14,X7,South,13214282.63,1
SAL-00162,BMW-00014,DLR-0057,CUS-953370,2026-08-15,X3,West,6960365.35,1
SAL-00163,BMW-00162,DLR-0035,CUS-186635,2025-11-16,i4,North,7143778.09,2
SAL-00164,BMW-00093,DLR-0037,CUS-685267,2026-04-28,X7,West,14201841.52,1
SAL-00165,BMW-00106,DLR-0070,CUS-119683,2025-06-08,X3,North,7364352.71,1
SAL-00166,BMW-00220,DLR-0002,CUS-124026,2026-02-23,X1,East,5556398.99,1
SAL-00167,BMW-00219,DLR-0008,CUS-299426,2025-04-21,X7,South,14689970.04,2
SAL-00168,BMW-00167,DLR-0052,CUS-270840,2026-03-02,X5,South,10905077.79,1
SAL-00169,BMW-00069,DLR-0007,CUS-382297,2026-02-18,X3,South,6908639.71,1
SAL-00170,BMW-00074,DLR-0076,CUS-573638,2025-10-09,X1,East,5243108.85,2
SAL-00171,BMW-00208,DLR-0054,CUS-642946,2026-07-13,iX,South,11974871.22,1
SAL-00172,BMW-00085,DLR-0095,CUS-193407,2026-01-11,X7,South,14013673.67,1
SAL-00173,BMW-00025,DLR-0032,CUS-181106,2025-09-14,iX,West,11946990.58,1
SAL-00174,BMW-00242,DLR-0009,CUS-194414,2025-12-06,iX,East,12319136.29,2
SAL-00175,BMW-00228,DLR-0005,CUS-982391,2026-02-02,X7,South,13791870.64,1
SAL-00176,BMW-00107,DLR-0087,CUS-937537,2026-01-20,X1,East,5492492.16,2
SAL-00177,BMW-00207,DLR-0007,CUS-284904,2026-04-27,X3,South,6876946.06,2
SAL-00178,BMW-00123,DLR-0013,CUS-663171,2025-12-13,X3,West,7100372.14,1
SAL-00179,BMW-00244,DLR-0010,CUS-976093,2026-07-10,X1,North,5031625.63,1
SAL-00180,BMW-00170,DLR-0030,CUS-647396,2025-03-16,X3,North,6707467.02,1
SAL-00181,BMW-00006,DLR-0103,CUS-528988,2025-06-11,iX,West,13324545.3,1
SAL-00182,BMW-00171,DLR-0007,CUS-670292,2026-03-23,iX,South,13596792.3,2
SAL-00183,BMW-00005,DLR-0086,CUS-261682,2025-10-22,i4,South,7719891.26,1
SAL-00184,BMW-00081,DLR-0057,CUS-616265,2025-09-12,X1,West,5450594.47,2
SAL-00185,BMW-00055,DLR-0029,CUS-411147,2025-01-21,X3,South,7221584.13,2
SAL-00186,BMW-00066,DLR-0117,CUS-654560,2025-05-26,X3,South,6751138.6,1
SAL-00187,BMW-00175,DLR-0026,CUS-989652,2026-07-11,i4,South,7233665.14,2
SAL-00188,BMW-00126,DLR-0051,CUS-550082,2025-08-06,X5,North,11418323.48,1
SAL-00189,BMW-00049,DLR-0077,CUS-218366,2025-06-14,i4,South,7491599.04,1
SAL-00190,BMW-00144,DLR-0018,CUS-780465,2025-01-30,X1,West,5031328.37,1
SAL-00191,BMW-00112,DLR-0046,CUS-578988,2025-04-21,X7,West,13251655.43,2
SAL-00192,BMW-00192,DLR-0032,CUS-471834,2026-01-26,X3,West,7038328.03,2
SAL-00193,BMW-00008,DLR-0105,CUS-345066,2025-03-07,iX,East,12990575.53,1
SAL-00194,BMW-00095,DLR-0081,CUS-500594,2025-11-03,X1,West,4979214.66,1
SAL-00195,BMW-00085,DLR-0073,CUS-976984,2025-10-17,X7,South,14977663.45,1
SAL-00196,BMW-00217,DLR-0109,CUS-328339,2025-02-12,X1,North,5633235.1,1
SAL-00197,BMW-00120,DLR-0005,CUS-742322,2025-10-02,i4,South,7266700.13,1
SAL-00198,BMW-00182,DLR-0110,CUS-646740,2025-11-13,X5,West,10728227.68,1
SAL-00199,BMW-00046,DLR-0120,CUS-953511,2025-01-20,iX,North,13555300.84,1
SAL-00200,BMW-00213,DLR-0028,CUS-701601,2025-12-14,X1,East,5291087.33,1
SAL-00201,BMW-00110,DLR-0110,CUS-594787,2026-08-31,X1,West,5317128.02,1
SAL-00202,BMW-00190,DLR-0034,CUS-945371,2025-04-28,X3,West,7559533.58,1
SAL-00203,BMW-00020,DLR-0015,CUS-609194,2025-05-06,i7,West,20543470.45,2
SAL-00204,BMW-00008,DLR-0085,CUS-123912,2025-01-21,iX,East,13063701.71,1
SAL-00205,BMW-00223,DLR-0024,CUS-136344,2025-08-24,X3,South,6697943.77,1
SAL-00206,BMW-00102,DLR-0028,CUS-869658,2025-03-05,iX,East,13524497.92,1
SAL-00207,BMW-00084,DLR-0096,CUS-651320,2026-03-26,X3,North,7020417.93,1
SAL-00208,BMW-00175,DLR-0052,CUS-357325,2025-06-21,i4,South,7274060.48,1
SAL-00209,BMW-00155,DLR-0090,CUS-967548,2026-05-12,X5,East,11240723.38,1
SAL-00210,BMW-00169,DLR-0112,CUS-861838,2025-09-01,X7,North,14917320.97,1
SAL-00211,BMW-00206,DLR-0050,CUS-169612,2025-04-11,X3,East,7303284.76,2
SAL-00212,BMW-00009,DLR-0049,CUS-896299,2025-03-26,X1,West,5056412.85,1
SAL-00213,BMW-00130,DLR-0027,CUS-740404,2025-07-15,X1,West,5514501.52,1
SAL-00214,BMW-00019,DLR-0064,CUS-551875,2025-08-10,iX,East,13154512.54,1
SAL-00215,BMW-00223,DLR-0086,CUS-990565,2026-05-02,X3,South,7237561.3,1
SAL-00216,BMW-00102,DLR-0085,CUS-697945,2025-08-19,iX,East,12574116.89,2
SAL-00217,BMW-00137,DLR-0088,CUS-541855,2026-06-14,i4,North,6882884.64,1
SAL-00218,BMW-00059,DLR-0024,CUS-409786,2025-08-09,i7,South,22537143.22,2
SAL-00219,BMW-00097,DLR-0015,CUS-515248,2026-01-13,iX,West,11988418.46,1
SAL-00220,BMW-00064,DLR-0038,CUS-131850,2025-04-10,i7,South,19559191.85,1
SAL-00221,BMW-00221,DLR-0010,CUS-350775,2026-08-24,i7,North,21178271.02,2
SAL-00222,BMW-00002,DLR-0073,CUS-709004,2025-03-24,X5,South,11746051.96,1
SAL-00223,BMW-00075,DLR-0069,CUS-290523,2025-09-11,X5,North,11537364.7,2
SAL-00224,BMW-00184,DLR-0107,CUS-915949,2025-10-12,X1,West,5125407.59,2
SAL-00225,BMW-00096,DLR-0027,CUS-180490,2025-05-29,X3,West,6584789.25,1
SAL-00226,BMW-00129,DLR-0111,CUS-535231,2025-08-31,iX,North,13354837.23,1
SAL-00227,BMW-00150,DLR-0056,CUS-234156,2025-09-06,X1,South,5448903.89,1
SAL-00228,BMW-00204,DLR-0110,CUS-862669,2025-03-15,X1,West,5238774.87,1
SAL-00229,BMW-00073,DLR-0111,CUS-709743,2025-12-30,iX,North,13236950.02,1
SAL-00230,BMW-00205,DLR-0039,CUS-625132,2025-07-21,X3,East,7612927.61,1
SAL-00231,BMW-00029,DLR-0088,CUS-806282,2026-01-02,X3,North,7686639.64,1
SAL-00232,BMW-00063,DLR-0002,CUS-613986,2025-06-12,X1,East,5176558.3,2
SAL-00233,BMW-00250,DLR-0030,CUS-493448,2026-05-04,i7,North,19453738.38,2
SAL-00234,BMW-00125,DLR-0120,CUS-429578,2025-04-23,X1,North,5596446.11,1
SAL-00235,BMW-00226,DLR-0003,CUS-380949,2025-01-05,iX,East,13614608.27,2
SAL-00236,BMW-00229,DLR-0039,CUS-611550,2025-05-18,i7,East,20653546.91,1
SAL-00237,BMW-00040,DLR-0035,CUS-743680,2025-12-02,X3,North,6637979.74,1
SAL-00238,BMW-00222,DLR-0056,CUS-239872,2026-06-21,X3,South,7597044.36,2
SAL-00239,BMW-00176,DLR-0055,CUS-905520,2026-01-30,X1,East,5158141.32,2
SAL-00240,BMW-00132,DLR-0021,,2026-08-15,X5,West,10614871.44,2
SAL-00241,BMW-00220,DLR-0033,CUS-198292,2025-02-22,X1,East,5144818.76,1
SAL-00242,BMW-00193,DLR-0113,CUS-880263,2026-07-24,X3,North,6625203.3,1
SAL-00243,BMW-00060,DLR-0058,CUS-760278,2026-06-11,i4,East,7427062.39,2
SAL-00244,BMW-00012,DLR-0060,CUS-333771,2025-08-24,X1,South,4888254.06,1
SAL-00245,BMW-00026,DLR-0030,CUS-177542,2025-05-03,X3,North,7178505.96,2
SAL-00246,BMW-00172,DLR-0098,CUS-361275,2026-04-17,X3,South,6914676.33,1
SAL-00247,BMW-00083,DLR-0039,CUS-479517,2026-03-26,X3,East,6603118.55,1
SAL-00248,BMW-00131,DLR-0101,CUS-285787,2025-11-13,X5,East,11376391.96,1
SAL-00249,BMW-00196,DLR-0081,CUS-127167,2025-10-25,i7,West,21397022.61,1
SAL-00250,BMW-00177,DLR-0024,CUS-210181,2025-12-23,X5,South,11828722.49,1
SAL-00251,BMW-00202,DLR-0042,CUS-479799,2026-01-20,iX,South,12346457.02,1
SAL-00252,BMW-00019,DLR-0003,CUS-306659,2025-03-26,iX,East,13612908.68,1
SAL-00253,BMW-00158,DLR-0097,CUS-460410,2025-11-02,X5,North,11079353.43,2
SAL-00254,BMW-00147,DLR-0028,CUS-855779,2025-06-21,X5,East,11388086.5,1
SAL-00255,BMW-00024,DLR-0022,CUS-255155,2026-06-09,X5,South,11321016.73,1
SAL-00256,BMW-00234,DLR-0118,CUS-496968,2025-10-06,X1,West,5186481.72,2
SAL-00257,BMW-00055,DLR-0012,CUS-410015,2026-01-06,X3,South,6748479.1,1
SAL-00258,BMW-00032,DLR-0004,CUS-167685,2026-01-10,X7,North,14395279.47,2
SAL-00259,BMW-00226,DLR-0041,CUS-604839,2025-11-29,iX,East,12974106.7,1
SAL-00260,BMW-00084,DLR-0089,CUS-470665,2025-07-08,X3,North,7695360.08,2
SAL-00261,BMW-00082,DLR-0006,CUS-510114,2025-04-30,X1,West,5399502.41,2
SAL-00262,BMW-00068,DLR-0083,CUS-632969,2026-01-19,X3,East,6931766.66,1
SAL-00263,BMW-00195,DLR-0048,CUS-212646,2026-06-24,X5,West,10637666.19,1
SAL-00264,BMW-00063,DLR-0105,CUS-258299,2026-08-08,X1,East,5667096.68,1
SAL-00265,BMW-00243,DLR-0057,CUS-249967,2026-04-24,X7,West,14485640.63,1
SAL-00266,BMW-00204,DLR-0013,CUS-991462,2025-09-01,X1,West,5539707.63,1
SAL-00267,BMW-00092,DLR-0013,CUS-228600,2025-12-13,iX,West,11998180.27,2
SAL-00268,BMW-00078,DLR-0119,CUS-117456,2025-11-15,X5,North,10611041.5,2
SAL-00269,BMW-00146,DLR-0094,CUS-729401,2026-02-24,X3,South,6670640.55,1
SAL-00270,BMW-00236,DLR-0099,CUS-202354,2025-05-29,X3,South,6888278.42,2
SAL-00271,BMW-00105,DLR-0056,CUS-660741,2026-08-09,X7,South,14726951.16,1
SAL-00272,BMW-00231,DLR-0071,CUS-571119,2025-07-25,iX,South,12889593.43,1
SAL-00273,BMW-00147,DLR-0033,CUS-220027,2026-05-28,X5,East,11291170.6,1
SAL-00274,BMW-00112,DLR-0081,CUS-688953,2026-01-15,X7,West,14577367.1,2
SAL-00275,BMW-00102,DLR-0041,CUS-319055,2026-05-12,iX,East,13082794.07,1
SAL-00276,BMW-00223,DLR-0093,CUS-346474,2025-11-21,X3,South,7478499.2,1
SAL-00277,BMW-00075,DLR-0092,CUS-343277,2026-03-02,X5,North,11534760.81,1
SAL-00278,BMW-00014,DLR-0015,CUS-742101,2026-06-07,X3,West,6907368.6,1
SAL-00279,BMW-00041,DLR-0042,CUS-444242,2025-10-01,X3,South,7454936.63,2
SAL-00280,BMW-00207,DLR-0012,CUS-815225,2025-10-10,X3,South,7602999.65,2
SAL-00281,BMW-00019,DLR-0009,CUS-427201,2025-04-02,iX,East,12650543.06,2
SAL-00282,BMW-00021,DLR-0080,CUS-759318,2025-06-13,iX,West,12402888.56,1
SAL-00283,BMW-00214,DLR-0047,CUS-779938,2025-11-10,iX,East,12998513.11,2
SAL-00284,BMW-00001,DLR-0100,CUS-262610,2025-05-19,X5,South,11085259.63,1
SAL-00285,BMW-00200,DLR-0117,CUS-511065,2026-08-16,i4,South,7672470.04,1
SAL-00286,BMW-00004,DLR-0053,CUS-742654,2026-02-03,i4,North,6970466.6,1
SAL-00287,BMW-00092,DLR-0103,CUS-394633,2025-08-20,iX,West,12754571.12,1
SAL-00288,BMW-00050,DLR-0068,CUS-763374,2025-04-12,X1,West,5433538.28,1
SAL-00289,BMW-00229,DLR-0041,CUS-692480,2025-07-24,i7,East,21811092.24,1
SAL-00290,BMW-00136,DLR-0011,CUS-918646,2025-10-31,X3,West,7446239.67,1
